incident_date,district,crime_category,hour_of_day,day_of_week,recent_7day_count,precinct_density_score,future_incident_count
2026-01-07 12:00:00,Kalaburagi,Cybercrime,12,2,7,7.7,6
2026-01-07 12:00:00,Kalaburagi,Cybercrime,12,2,40,1.84,10
2026-01-07 12:00:00,Shivamogga,Theft,12,2,5,2.57,2
2026-01-07 13:00:00,Bengaluru Urban,Assault,13,2,24,3.35,9
2026-01-07 14:00:00,Udupi,Cybercrime,14,2,11,5.61,7
2026-01-07 14:00:00,Shivamogga,Burglary,14,2,27,2.79,5
2026-01-07 15:00:00,Kalaburagi,Theft,15,2,17,2.86,4
2026-01-07 15:00:00,Mysuru,Cybercrime,15,2,15,6.67,6
2026-01-07 15:00:00,Bengaluru Urban,Cybercrime,15,2,5,6.62,10
2026-01-07 15:00:00,Ballari,Theft,15,2,14,4.67,4
2026-01-07 16:00:00,Mysuru,Fraud,16,2,2,9.48,4
2026-01-07 16:00:00,Davanagere,Cybercrime,16,2,39,3.75,10
2026-01-07 16:00:00,Mysuru,Cybercrime,16,2,41,7.08,10
2026-01-07 17:00:00,Kalaburagi,Assault,17,2,33,2.23,6
2026-01-07 17:00:00,Davanagere,Assault,17,2,7,1.36,3
2026-01-07 17:00:00,Davanagere,Theft,17,2,8,8.56,6
2026-01-07 17:00:00,Davanagere,Cybercrime,17,2,20,2.75,3
2026-01-07 18:00:00,Mangaluru,Theft,18,2,32,6.83,6
2026-01-07 19:00:00,Davanagere,Assault,19,2,27,5.58,9
2026-01-07 20:00:00,Belagavi,Theft,20,2,39,3.33,6
2026-01-07 21:00:00,Davanagere,Cybercrime,21,2,29,3.81,5
2026-01-07 22:00:00,Bengaluru Urban,Cybercrime,22,2,23,4.99,9
2026-01-07 22:00:00,Davanagere,Theft,22,2,34,2.72,7
2026-01-07 22:00:00,Udupi,Theft,22,2,21,5.86,4
2026-01-07 22:00:00,Udupi,Cybercrime,22,2,29,9.0,7
2026-01-07 22:00:00,Bengaluru Urban,Burglary,22,2,19,5.11,7
2026-01-07 23:00:00,Bengaluru Urban,Fraud,23,2,30,8.6,11
2026-01-07 23:00:00,Davanagere,Burglary,23,2,30,1.57,4
2026-01-07 23:00:00,Hubballi-Dharwad,Burglary,23,2,19,4.63,4
2026-01-08 00:00:00,Shivamogga,Assault,0,3,9,2.54,2
2026-01-08 00:00:00,Udupi,Fraud,0,3,8,7.56,4
2026-01-08 00:00:00,Mangaluru,Assault,0,3,33,6.41,6
2026-01-08 01:00:00,Ballari,Theft,1,3,23,8.36,9
2026-01-08 02:00:00,Davanagere,Burglary,2,3,23,3.13,7
2026-01-08 02:00:00,Bengaluru Urban,Cybercrime,2,3,14,5.46,8
2026-01-08 03:00:00,Davanagere,Assault,3,3,27,5.49,6
2026-01-08 03:00:00,Kalaburagi,Fraud,3,3,22,7.34,5
2026-01-08 04:00:00,Kalaburagi,Fraud,4,3,27,1.72,4
2026-01-08 05:00:00,Kalaburagi,Fraud,5,3,24,1.54,4
2026-01-08 05:00:00,Udupi,Cybercrime,5,3,31,3.94,6
2026-01-08 05:00:00,Davanagere,Assault,5,3,15,6.44,5
2026-01-08 05:00:00,Mysuru,Cybercrime,5,3,28,4.21,4
2026-01-08 06:00:00,Hubballi-Dharwad,Cybercrime,6,3,27,5.24,5
2026-01-08 07:00:00,Bengaluru Urban,Burglary,7,3,3,8.88,8
2026-01-08 07:00:00,Mangaluru,Theft,7,3,11,1.27,2
2026-01-08 07:00:00,Belagavi,Theft,7,3,26,7.45,4
2026-01-08 07:00:00,Belagavi,Fraud,7,3,6,4.41,3
2026-01-08 07:00:00,Kalaburagi,Theft,7,3,11,9.27,4
2026-01-08 08:00:00,Belagavi,Theft,8,3,7,2.62,2
2026-01-08 08:00:00,Davanagere,Assault,8,3,2,6.61,4
2026-01-08 09:00:00,Belagavi,Fraud,9,3,5,5.05,4
2026-01-08 09:00:00,Udupi,Cybercrime,9,3,27,6.17,6
2026-01-08 10:00:00,Mysuru,Cybercrime,10,3,38,6.11,10
2026-01-08 10:00:00,Mysuru,Theft,10,3,19,5.68,5
2026-01-08 11:00:00,Mangaluru,Burglary,11,3,22,3.94,5
2026-01-08 11:00:00,Belagavi,Fraud,11,3,20,9.06,5
2026-01-08 11:00:00,Ballari,Fraud,11,3,32,1.57,6
2026-01-08 12:00:00,Mysuru,Burglary,12,3,30,1.93,6
2026-01-08 12:00:00,Davanagere,Assault,12,3,27,1.88,4
2026-01-08 12:00:00,Belagavi,Theft,12,3,20,4.41,5
2026-01-08 12:00:00,Udupi,Fraud,12,3,6,2.69,4
2026-01-08 12:00:00,Hubballi-Dharwad,Theft,12,3,26,2.08,5
2026-01-08 12:00:00,Davanagere,Fraud,12,3,12,1.88,3
2026-01-08 14:00:00,Kalaburagi,Fraud,14,3,31,5.08,6
2026-01-08 14:00:00,Belagavi,Fraud,14,3,38,2.28,6
2026-01-08 14:00:00,Shivamogga,Theft,14,3,24,6.37,6
2026-01-08 15:00:00,Udupi,Assault,15,3,26,6.83,7
2026-01-08 15:00:00,Udupi,Assault,15,3,9,8.45,5
2026-01-08 15:00:00,Ballari,Burglary,15,3,38,4.89,6
2026-01-08 16:00:00,Davanagere,Cybercrime,16,3,9,2.63,5
2026-01-08 16:00:00,Davanagere,Assault,16,3,27,9.18,8
2026-01-08 17:00:00,Ballari,Assault,17,3,10,5.67,2
2026-01-08 17:00:00,Belagavi,Cybercrime,17,3,19,2.54,4
2026-01-08 17:00:00,Davanagere,Theft,17,3,11,2.35,2
2026-01-08 17:00:00,Ballari,Theft,17,3,19,6.68,6
2026-01-08 18:00:00,Mysuru,Fraud,18,3,43,3.01,7
2026-01-08 18:00:00,Mysuru,Cybercrime,18,3,2,5.22,3
2026-01-08 19:00:00,Bengaluru Urban,Assault,19,3,24,1.39,9
2026-01-08 19:00:00,Belagavi,Theft,19,3,35,5.4,6
2026-01-08 20:00:00,Hubballi-Dharwad,Fraud,20,3,3,6.63,3
2026-01-08 20:00:00,Mysuru,Cybercrime,20,3,41,7.15,9
2026-01-08 21:00:00,Hubballi-Dharwad,Assault,21,3,20,6.86,8
2026-01-08 21:00:00,Davanagere,Theft,21,3,41,6.62,9
2026-01-08 22:00:00,Kalaburagi,Theft,22,3,28,6.54,5
2026-01-08 22:00:00,Belagavi,Fraud,22,3,10,1.34,3
2026-01-08 22:00:00,Udupi,Fraud,22,3,14,3.17,4
2026-01-08 23:00:00,Hubballi-Dharwad,Burglary,23,3,2,4.7,2
2026-01-09 00:00:00,Davanagere,Burglary,0,4,22,3.61,6
2026-01-09 00:00:00,Kalaburagi,Assault,0,4,26,4.4,6
2026-01-09 01:00:00,Mangaluru,Theft,1,4,4,1.34,5
2026-01-09 01:00:00,Udupi,Burglary,1,4,5,7.9,6
2026-01-09 01:00:00,Davanagere,Cybercrime,1,4,10,4.53,4
2026-01-09 01:00:00,Bengaluru Urban,Burglary,1,4,40,5.56,14
2026-01-09 02:00:00,Hubballi-Dharwad,Assault,2,4,30,2.81,5
2026-01-09 02:00:00,Kalaburagi,Fraud,2,4,17,3.01,4
2026-01-09 02:00:00,Davanagere,Theft,2,4,7,2.04,5
2026-01-09 02:00:00,Shivamogga,Assault,2,4,19,5.17,4
2026-01-09 03:00:00,Hubballi-Dharwad,Theft,3,4,11,9.26,9
2026-01-09 04:00:00,Kalaburagi,Assault,4,4,44,7.98,9
2026-01-09 04:00:00,Hubballi-Dharwad,Assault,4,4,7,8.95,4
2026-01-09 04:00:00,Mysuru,Burglary,4,4,21,4.73,8
2026-01-09 04:00:00,Mysuru,Assault,4,4,19,4.09,4
2026-01-09 05:00:00,Hubballi-Dharwad,Fraud,5,4,7,8.93,4
2026-01-09 05:00:00,Mysuru,Assault,5,4,3,2.32,2
2026-01-09 06:00:00,Bengaluru Urban,Theft,6,4,32,9.0,11
2026-01-09 06:00:00,Shivamogga,Assault,6,4,31,2.34,6
2026-01-09 06:00:00,Bengaluru Urban,Burglary,6,4,30,5.7,9
2026-01-09 06:00:00,Bengaluru Urban,Theft,6,4,27,7.38,7
2026-01-09 07:00:00,Shivamogga,Burglary,7,4,22,4.81,6
2026-01-09 08:00:00,Belagavi,Assault,8,4,26,1.58,6
2026-01-09 08:00:00,Shivamogga,Assault,8,4,31,8.53,7
2026-01-09 08:00:00,Hubballi-Dharwad,Theft,8,4,16,6.43,4
2026-01-09 08:00:00,Mysuru,Theft,8,4,22,8.9,7
2026-01-09 08:00:00,Ballari,Burglary,8,4,35,1.99,7
2026-01-09 09:00:00,Bengaluru Urban,Cybercrime,9,4,13,8.74,8
2026-01-09 09:00:00,Mangaluru,Cybercrime,9,4,32,8.21,6
2026-01-09 09:00:00,Davanagere,Theft,9,4,25,4.39,6
2026-01-09 09:00:00,Mysuru,Burglary,9,4,14,3.13,4
2026-01-09 09:00:00,Belagavi,Cybercrime,9,4,31,6.36,7
2026-01-09 10:00:00,Udupi,Cybercrime,10,4,35,3.56,8
2026-01-09 11:00:00,Ballari,Theft,11,4,17,5.42,3
2026-01-09 12:00:00,Bengaluru Urban,Fraud,12,4,41,8.2,11
2026-01-09 12:00:00,Bengaluru Urban,Assault,12,4,2,8.73,5
2026-01-09 12:00:00,Hubballi-Dharwad,Burglary,12,4,20,6.03,5
2026-01-09 12:00:00,Udupi,Fraud,12,4,29,6.71,7
2026-01-09 13:00:00,Belagavi,Theft,13,4,27,3.41,5
2026-01-09 14:00:00,Shivamogga,Cybercrime,14,4,2,7.96,6
2026-01-09 14:00:00,Udupi,Cybercrime,14,4,22,8.56,10
2026-01-09 14:00:00,Davanagere,Burglary,14,4,19,7.61,6
2026-01-09 14:00:00,Davanagere,Burglary,14,4,2,4.9,2
2026-01-09 15:00:00,Belagavi,Theft,15,4,27,8.81,7
2026-01-09 15:00:00,Davanagere,Cybercrime,15,4,16,9.29,8
2026-01-09 15:00:00,Udupi,Cybercrime,15,4,8,5.98,6
2026-01-09 15:00:00,Kalaburagi,Cybercrime,15,4,12,9.36,7
2026-01-09 15:00:00,Udupi,Cybercrime,15,4,15,6.06,7
2026-01-09 16:00:00,Ballari,Theft,16,4,11,5.7,5
2026-01-09 16:00:00,Belagavi,Assault,16,4,23,6.68,5
2026-01-09 16:00:00,Shivamogga,Fraud,16,4,30,7.52,5
2026-01-09 16:00:00,Udupi,Burglary,16,4,42,3.76,8
2026-01-09 17:00:00,Ballari,Theft,17,4,40,7.89,10
2026-01-09 18:00:00,Ballari,Cybercrime,18,4,6,9.01,4
2026-01-09 18:00:00,Ballari,Theft,18,4,33,6.11,6
2026-01-09 19:00:00,Mangaluru,Burglary,19,4,25,6.99,7
2026-01-09 19:00:00,Davanagere,Burglary,19,4,32,6.18,6
2026-01-09 19:00:00,Belagavi,Theft,19,4,2,4.77,3
2026-01-09 20:00:00,Hubballi-Dharwad,Cybercrime,20,4,3,5.99,3
2026-01-09 22:00:00,Shivamogga,Cybercrime,22,4,22,4.26,5
2026-01-09 22:00:00,Shivamogga,Cybercrime,22,4,42,3.32,7
2026-01-10 00:00:00,Udupi,Theft,0,5,11,3.73,6
2026-01-10 00:00:00,Bengaluru Urban,Burglary,0,5,8,1.3,9
2026-01-10 01:00:00,Udupi,Fraud,1,5,10,7.65,6
2026-01-10 01:00:00,Udupi,Assault,1,5,25,2.91,5
2026-01-10 01:00:00,Shivamogga,Fraud,1,5,3,2.83,2
2026-01-10 02:00:00,Udupi,Cybercrime,2,5,27,1.41,4
2026-01-10 02:00:00,Mysuru,Assault,2,5,9,6.4,4
2026-01-10 03:00:00,Hubballi-Dharwad,Assault,3,5,23,7.55,7
2026-01-10 03:00:00,Kalaburagi,Assault,3,5,34,2.68,6
2026-01-10 03:00:00,Hubballi-Dharwad,Cybercrime,3,5,33,3.05,6
2026-01-10 04:00:00,Bengaluru Urban,Cybercrime,4,5,6,8.75,7
2026-01-10 04:00:00,Bengaluru Urban,Fraud,4,5,7,5.55,7
2026-01-10 04:00:00,Kalaburagi,Fraud,4,5,23,1.79,4
2026-01-10 05:00:00,Hubballi-Dharwad,Cybercrime,5,5,3,5.95,3
2026-01-10 07:00:00,Davanagere,Burglary,7,5,42,7.08,8
2026-01-10 07:00:00,Shivamogga,Assault,7,5,10,8.94,5
2026-01-10 07:00:00,Hubballi-Dharwad,Theft,7,5,10,1.37,3
2026-01-10 08:00:00,Hubballi-Dharwad,Burglary,8,5,10,9.21,5
2026-01-10 08:00:00,Belagavi,Fraud,8,5,44,5.49,8
2026-01-10 09:00:00,Udupi,Assault,9,5,9,2.11,2
2026-01-10 09:00:00,Hubballi-Dharwad,Cybercrime,9,5,35,2.24,6
2026-01-10 09:00:00,Udupi,Burglary,9,5,11,4.28,5
2026-01-10 09:00:00,Mangaluru,Theft,9,5,6,9.06,4
2026-01-10 09:00:00,Davanagere,Fraud,9,5,26,5.97,7
2026-01-10 10:00:00,Shivamogga,Burglary,10,5,27,1.92,5
2026-01-10 10:00:00,Davanagere,Burglary,10,5,8,7.57,2
2026-01-10 10:00:00,Bengaluru Urban,Assault,10,5,18,3.45,8
2026-01-10 11:00:00,Udupi,Burglary,11,5,8,2.96,3
2026-01-10 11:00:00,Mysuru,Cybercrime,11,5,15,2.24,6
2026-01-10 11:00:00,Mysuru,Fraud,11,5,43,3.26,8
2026-01-10 11:00:00,Bengaluru Urban,Burglary,11,5,26,9.46,10
2026-01-10 11:00:00,Ballari,Assault,11,5,27,7.41,7
2026-01-10 12:00:00,Shivamogga,Assault,12,5,18,4.53,5
2026-01-10 12:00:00,Belagavi,Theft,12,5,7,2.84,3
2026-01-10 12:00:00,Bengaluru Urban,Assault,12,5,22,3.28,8
2026-01-10 13:00:00,Mangaluru,Cybercrime,13,5,44,4.71,11
2026-01-10 13:00:00,Udupi,Burglary,13,5,20,1.83,4
2026-01-10 13:00:00,Hubballi-Dharwad,Theft,13,5,32,3.93,7
2026-01-10 13:00:00,Udupi,Fraud,13,5,2,8.82,4
2026-01-10 14:00:00,Kalaburagi,Assault,14,5,7,1.32,2
2026-01-10 14:00:00,Ballari,Assault,14,5,20,5.89,5
2026-01-10 14:00:00,Mangaluru,Fraud,14,5,5,7.9,3
2026-01-10 15:00:00,Davanagere,Theft,15,5,9,3.17,3
2026-01-10 16:00:00,Mangaluru,Burglary,16,5,26,3.76,3
2026-01-10 16:00:00,Udupi,Fraud,16,5,25,4.3,4
2026-01-10 16:00:00,Hubballi-Dharwad,Fraud,16,5,41,6.12,9
2026-01-10 17:00:00,Mysuru,Burglary,17,5,44,4.29,8
2026-01-10 17:00:00,Kalaburagi,Fraud,17,5,41,2.33,5
2026-01-10 17:00:00,Belagavi,Assault,17,5,37,2.33,6
2026-01-10 17:00:00,Shivamogga,Theft,17,5,41,2.59,6
2026-01-10 18:00:00,Hubballi-Dharwad,Assault,18,5,7,1.55,2
2026-01-10 18:00:00,Hubballi-Dharwad,Fraud,18,5,11,3.6,4
2026-01-10 18:00:00,Belagavi,Cybercrime,18,5,9,8.39,5
2026-01-10 18:00:00,Hubballi-Dharwad,Fraud,18,5,34,4.64,6
2026-01-10 19:00:00,Ballari,Burglary,19,5,22,3.74,4
2026-01-10 19:00:00,Mangaluru,Cybercrime,19,5,28,4.57,6
2026-01-10 19:00:00,Shivamogga,Theft,19,5,42,1.5,6
2026-01-10 19:00:00,Kalaburagi,Fraud,19,5,34,8.2,8
2026-01-10 20:00:00,Mysuru,Burglary,20,5,10,6.5,4
2026-01-10 21:00:00,Ballari,Cybercrime,21,5,33,6.36,6
2026-01-10 21:00:00,Shivamogga,Cybercrime,21,5,11,7.45,4
2026-01-10 21:00:00,Ballari,Theft,21,5,44,9.25,8
2026-01-10 21:00:00,Belagavi,Fraud,21,5,17,8.27,5
2026-01-10 22:00:00,Mangaluru,Burglary,22,5,34,1.61,4
2026-01-10 22:00:00,Shivamogga,Burglary,22,5,14,5.9,5
2026-01-10 22:00:00,Ballari,Cybercrime,22,5,21,7.38,6
2026-01-10 22:00:00,Bengaluru Urban,Burglary,22,5,23,6.51,8
2026-01-10 23:00:00,Belagavi,Cybercrime,23,5,23,8.38,6
2026-01-11 00:00:00,Mangaluru,Cybercrime,0,6,32,7.42,8
2026-01-11 00:00:00,Ballari,Theft,0,6,31,6.15,10
2026-01-11 00:00:00,Kalaburagi,Cybercrime,0,6,21,8.62,6
2026-01-11 01:00:00,Mysuru,Assault,1,6,43,8.82,10
2026-01-11 01:00:00,Hubballi-Dharwad,Theft,1,6,23,9.42,9
2026-01-11 02:00:00,Udupi,Assault,2,6,18,5.49,5
2026-01-11 02:00:00,Kalaburagi,Burglary,2,6,34,5.46,10
2026-01-11 02:00:00,Ballari,Burglary,2,6,7,9.08,7
2026-01-11 03:00:00,Shivamogga,Theft,3,6,43,7.26,12
2026-01-11 03:00:00,Bengaluru Urban,Fraud,3,6,30,7.95,10
2026-01-11 04:00:00,Ballari,Burglary,4,6,30,4.9,9
2026-01-11 04:00:00,Mangaluru,Cybercrime,4,6,27,9.01,8
2026-01-11 04:00:00,Ballari,Theft,4,6,12,5.82,7
2026-01-11 04:00:00,Ballari,Cybercrime,4,6,9,5.09,3
2026-01-11 04:00:00,Bengaluru Urban,Theft,4,6,14,8.29,10
2026-01-11 06:00:00,Kalaburagi,Theft,6,6,39,9.39,8
2026-01-11 06:00:00,Kalaburagi,Assault,6,6,31,9.1,7
2026-01-11 07:00:00,Shivamogga,Theft,7,6,19,9.23,6
2026-01-11 07:00:00,Davanagere,Fraud,7,6,35,8.72,8
2026-01-11 07:00:00,Hubballi-Dharwad,Burglary,7,6,31,1.79,5
2026-01-11 07:00:00,Shivamogga,Fraud,7,6,42,5.3,6
2026-01-11 07:00:00,Hubballi-Dharwad,Cybercrime,7,6,29,1.93,5
2026-01-11 09:00:00,Mangaluru,Fraud,9,6,11,7.82,5
2026-01-11 09:00:00,Belagavi,Theft,9,6,32,8.05,6
2026-01-11 09:00:00,Kalaburagi,Burglary,9,6,10,4.28,3
2026-01-11 10:00:00,Udupi,Fraud,10,6,7,5.44,4
2026-01-11 10:00:00,Ballari,Fraud,10,6,8,3.87,3
2026-01-11 10:00:00,Udupi,Fraud,10,6,36,5.03,5
2026-01-11 11:00:00,Davanagere,Assault,11,6,34,5.15,7
2026-01-11 12:00:00,Hubballi-Dharwad,Fraud,12,6,32,8.14,7
2026-01-11 12:00:00,Hubballi-Dharwad,Fraud,12,6,42,4.44,7
2026-01-11 12:00:00,Mangaluru,Assault,12,6,22,4.09,4
2026-01-11 12:00:00,Kalaburagi,Assault,12,6,5,8.73,4
2026-01-11 13:00:00,Davanagere,Theft,13,6,21,3.66,4
2026-01-11 13:00:00,Kalaburagi,Fraud,13,6,6,5.35,2
2026-01-11 13:00:00,Hubballi-Dharwad,Theft,13,6,36,9.28,9
2026-01-11 14:00:00,Belagavi,Cybercrime,14,6,44,9.21,12
2026-01-11 15:00:00,Belagavi,Theft,15,6,3,1.89,2
2026-01-11 16:00:00,Bengaluru Urban,Theft,16,6,39,1.62,11
2026-01-11 16:00:00,Belagavi,Fraud,16,6,2,7.87,4
2026-01-11 16:00:00,Mangaluru,Fraud,16,6,4,7.68,4
2026-01-11 16:00:00,Bengaluru Urban,Cybercrime,16,6,18,2.56,10
2026-01-11 17:00:00,Shivamogga,Fraud,17,6,40,5.0,7
2026-01-11 18:00:00,Bengaluru Urban,Cybercrime,18,6,7,3.48,6
2026-01-11 18:00:00,Udupi,Fraud,18,6,17,5.01,5
2026-01-11 19:00:00,Shivamogga,Burglary,19,6,19,3.46,4
2026-01-11 19:00:00,Udupi,Burglary,19,6,4,2.04,1
2026-01-11 19:00:00,Kalaburagi,Fraud,19,6,42,5.27,8
2026-01-11 20:00:00,Mangaluru,Assault,20,6,11,4.17,4
2026-01-11 20:00:00,Shivamogga,Fraud,20,6,9,8.16,3
2026-01-11 20:00:00,Davanagere,Theft,20,6,29,8.6,6
2026-01-11 21:00:00,Ballari,Cybercrime,21,6,41,4.42,7
2026-01-11 21:00:00,Ballari,Burglary,21,6,6,4.65,3
2026-01-11 21:00:00,Ballari,Theft,21,6,17,1.31,2
2026-01-11 22:00:00,Shivamogga,Burglary,22,6,10,2.85,3
2026-01-11 22:00:00,Ballari,Fraud,22,6,39,1.23,7
2026-01-11 23:00:00,Mysuru,Cybercrime,23,6,28,3.43,5
2026-01-12 00:00:00,Mangaluru,Fraud,0,0,24,1.87,4
2026-01-12 00:00:00,Udupi,Cybercrime,0,0,30,2.2,5
2026-01-12 00:00:00,Udupi,Assault,0,0,37,3.77,7
2026-01-12 00:00:00,Mangaluru,Assault,0,0,11,8.47,3
2026-01-12 01:00:00,Kalaburagi,Cybercrime,1,0,38,1.34,6
2026-01-12 01:00:00,Mangaluru,Theft,1,0,6,1.38,4
2026-01-12 02:00:00,Davanagere,Theft,2,0,36,8.29,11
2026-01-12 02:00:00,Kalaburagi,Burglary,2,0,28,3.7,9
2026-01-12 03:00:00,Belagavi,Cybercrime,3,0,6,1.24,1
2026-01-12 05:00:00,Belagavi,Theft,5,0,30,2.58,9
2026-01-12 05:00:00,Davanagere,Theft,5,0,21,6.34,8
2026-01-12 06:00:00,Mysuru,Burglary,6,0,40,4.36,7
2026-01-12 08:00:00,Mysuru,Assault,8,0,13,4.62,4
2026-01-12 09:00:00,Hubballi-Dharwad,Assault,9,0,19,4.38,4
2026-01-12 11:00:00,Kalaburagi,Assault,11,0,11,6.35,3
2026-01-12 11:00:00,Udupi,Fraud,11,0,18,2.46,4
2026-01-12 11:00:00,Ballari,Burglary,11,0,35,4.03,7
2026-01-12 12:00:00,Shivamogga,Burglary,12,0,25,7.75,5
2026-01-12 12:00:00,Belagavi,Assault,12,0,32,6.72,7
2026-01-12 12:00:00,Shivamogga,Burglary,12,0,18,3.56,4
2026-01-12 13:00:00,Udupi,Assault,13,0,12,7.79,6
2026-01-12 13:00:00,Bengaluru Urban,Theft,13,0,44,7.44,12
2026-01-12 14:00:00,Shivamogga,Theft,14,0,36,6.0,7
2026-01-12 14:00:00,Belagavi,Fraud,14,0,42,1.2,7
2026-01-12 14:00:00,Belagavi,Fraud,14,0,16,6.26,6
2026-01-12 14:00:00,Udupi,Fraud,14,0,3,3.35,4
2026-01-12 15:00:00,Shivamogga,Cybercrime,15,0,40,6.53,10
2026-01-12 15:00:00,Mangaluru,Assault,15,0,41,6.95,8
2026-01-12 15:00:00,Mysuru,Assault,15,0,34,8.72,7
2026-01-12 15:00:00,Belagavi,Cybercrime,15,0,15,8.17,8
2026-01-12 17:00:00,Mangaluru,Assault,17,0,32,8.96,7
2026-01-12 17:00:00,Mysuru,Cybercrime,17,0,41,1.43,8
2026-01-12 18:00:00,Mysuru,Assault,18,0,24,8.18,7
2026-01-12 18:00:00,Kalaburagi,Fraud,18,0,28,2.97,5
2026-01-12 18:00:00,Kalaburagi,Burglary,18,0,40,6.51,7
2026-01-12 18:00:00,Bengaluru Urban,Theft,18,0,33,3.33,9
2026-01-12 18:00:00,Bengaluru Urban,Cybercrime,18,0,16,2.24,6
2026-01-12 18:00:00,Mangaluru,Burglary,18,0,12,5.33,4
2026-01-12 19:00:00,Mysuru,Theft,19,0,24,6.34,6
2026-01-12 19:00:00,Kalaburagi,Burglary,19,0,12,9.2,4
2026-01-12 19:00:00,Bengaluru Urban,Theft,19,0,5,8.97,8
2026-01-12 20:00:00,Udupi,Theft,20,0,7,4.08,2
2026-01-12 20:00:00,Udupi,Assault,20,0,29,5.2,7
2026-01-12 20:00:00,Belagavi,Fraud,20,0,12,3.88,3
2026-01-12 23:00:00,Davanagere,Assault,23,0,34,4.65,8
2026-01-13 00:00:00,Ballari,Burglary,0,1,17,9.46,7
2026-01-13 02:00:00,Shivamogga,Assault,2,1,3,8.0,3
2026-01-13 03:00:00,Kalaburagi,Burglary,3,1,44,6.02,11
2026-01-13 05:00:00,Davanagere,Fraud,5,1,38,1.62,6
2026-01-13 05:00:00,Shivamogga,Fraud,5,1,31,6.94,6
2026-01-13 06:00:00,Hubballi-Dharwad,Burglary,6,1,4,9.04,3
2026-01-13 07:00:00,Kalaburagi,Burglary,7,1,34,4.79,8
2026-01-13 08:00:00,Shivamogga,Assault,8,1,4,5.65,3
2026-01-13 09:00:00,Belagavi,Assault,9,1,6,1.91,3
2026-01-13 09:00:00,Bengaluru Urban,Theft,9,1,29,6.87,11
2026-01-13 10:00:00,Mangaluru,Cybercrime,10,1,28,3.21,9
2026-01-13 10:00:00,Hubballi-Dharwad,Fraud,10,1,31,8.64,8
2026-01-13 10:00:00,Shivamogga,Theft,10,1,33,4.04,7
2026-01-13 10:00:00,Kalaburagi,Burglary,10,1,17,1.53,4
2026-01-13 11:00:00,Shivamogga,Burglary,11,1,23,1.93,3
2026-01-13 11:00:00,Belagavi,Burglary,11,1,43,9.0,10
2026-01-13 11:00:00,Bengaluru Urban,Assault,11,1,24,3.8,6
2026-01-13 11:00:00,Mangaluru,Cybercrime,11,1,43,3.32,10
2026-01-13 12:00:00,Mangaluru,Assault,12,1,44,4.59,9
2026-01-13 12:00:00,Davanagere,Assault,12,1,23,3.41,5
2026-01-13 12:00:00,Mangaluru,Fraud,12,1,3,1.9,2
2026-01-13 12:00:00,Hubballi-Dharwad,Cybercrime,12,1,36,8.62,12
2026-01-13 12:00:00,Kalaburagi,Theft,12,1,37,8.03,8
2026-01-13 13:00:00,Bengaluru Urban,Burglary,13,1,37,4.7,9
2026-01-13 13:00:00,Udupi,Cybercrime,13,1,13,1.79,7
2026-01-13 14:00:00,Mangaluru,Cybercrime,14,1,34,5.25,8
2026-01-13 14:00:00,Shivamogga,Burglary,14,1,22,2.64,4
2026-01-13 15:00:00,Ballari,Assault,15,1,32,9.36,8
2026-01-13 15:00:00,Ballari,Cybercrime,15,1,28,7.17,9
2026-01-13 15:00:00,Kalaburagi,Cybercrime,15,1,44,3.93,11
2026-01-13 15:00:00,Ballari,Theft,15,1,41,8.59,10
2026-01-13 16:00:00,Ballari,Theft,16,1,43,8.78,10
2026-01-13 17:00:00,Davanagere,Theft,17,1,27,7.48,5
2026-01-13 18:00:00,Hubballi-Dharwad,Fraud,18,1,2,9.43,4
2026-01-13 18:00:00,Mangaluru,Cybercrime,18,1,30,6.93,6
2026-01-13 18:00:00,Udupi,Burglary,18,1,10,6.99,4
2026-01-13 19:00:00,Bengaluru Urban,Theft,19,1,21,3.12,8
2026-01-13 19:00:00,Mangaluru,Cybercrime,19,1,42,6.55,9
2026-01-13 19:00:00,Shivamogga,Theft,19,1,42,4.08,8
2026-01-13 19:00:00,Belagavi,Fraud,19,1,9,6.24,3
2026-01-13 20:00:00,Ballari,Fraud,20,1,27,5.46,5
2026-01-13 20:00:00,Shivamogga,Burglary,20,1,12,8.41,5
2026-01-13 20:00:00,Shivamogga,Burglary,20,1,2,3.77,2
2026-01-13 20:00:00,Davanagere,Burglary,20,1,8,2.65,3
2026-01-13 20:00:00,Belagavi,Cybercrime,20,1,34,1.63,6
2026-01-13 21:00:00,Kalaburagi,Theft,21,1,38,7.73,8
2026-01-13 21:00:00,Mangaluru,Burglary,21,1,23,2.27,6
2026-01-13 21:00:00,Bengaluru Urban,Burglary,21,1,31,3.74,8
2026-01-13 22:00:00,Mysuru,Fraud,22,1,26,4.36,5
2026-01-13 23:00:00,Kalaburagi,Fraud,23,1,29,2.73,5
2026-01-13 23:00:00,Davanagere,Assault,23,1,2,9.3,7
2026-01-13 23:00:00,Kalaburagi,Cybercrime,23,1,26,8.35,6
2026-01-13 23:00:00,Shivamogga,Assault,23,1,17,3.76,7
2026-01-13 23:00:00,Udupi,Cybercrime,23,1,44,6.8,8
2026-01-14 00:00:00,Kalaburagi,Fraud,0,2,39,4.94,7
2026-01-14 00:00:00,Ballari,Fraud,0,2,7,7.81,5
2026-01-14 01:00:00,Shivamogga,Burglary,1,2,42,6.67,11
